model,mode,class_a,class_b,pair_a,pair_b,same_class,cosine
gpt2,final,question,active_to_passive,question_6,active_to_passive_5,False,0.6218991279602051
gpt2,final,question,active_to_passive,question_6,active_to_passive_6,False,0.7699689865112305
gpt2,final,question,active_to_passive,question_6,active_to_passive_7,False,0.46260160207748413
gpt2,final,question,formalization,question_6,formalization_0,False,-0.49174460768699646
gpt2,final,question,formalization,question_6,formalization_1,False,-0.9275553226470947
gpt2,final,question,formalization,question_6,formalization_2,False,0.7765390276908875
gpt2,final,question,formalization,question_6,formalization_3,False,-0.2778809070587158
gpt2,final,question,formalization,question_6,formalization_4,False,-0.5086055397987366
gpt2,final,question,formalization,question_6,formalization_5,False,-0.32167500257492065
gpt2,final,question,formalization,question_6,formalization_6,False,-0.11019249260425568
gpt2,final,question,formalization,question_6,formalization_7,False,-0.40506711602211
gpt2,final,question,past_to_future,question_7,past_to_future_0,False,0.8663141131401062
gpt2,final,question,past_to_future,question_7,past_to_future_1,False,0.8682780861854553
gpt2,final,question,past_to_future,question_7,past_to_future_2,False,0.8409662842750549
gpt2,final,question,past_to_future,question_7,past_to_future_3,False,0.8419066667556763
gpt2,final,question,past_to_future,question_7,past_to_future_4,False,0.8393052816390991
gpt2,final,question,past_to_future,question_7,past_to_future_5,False,0.8681614995002747
gpt2,final,question,past_to_future,question_7,past_to_future_6,False,0.839364767074585
gpt2,final,question,past_to_future,question_7,past_to_future_7,False,0.8868062496185303
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_0,False,0.7415929436683655
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_1,False,0.000264857430011034
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_2,False,0.6791184544563293
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_3,False,0.7015610933303833
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_4,False,0.66192626953125
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_5,False,0.5703216791152954
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_6,False,0.3205007016658783
gpt2,final,question,certainty_to_uncertainty,question_7,certainty_to_uncertainty_7,False,0.8026235699653625
gpt2,final,question,active_to_passive,question_7,active_to_passive_0,False,0.18666790425777435
gpt2,final,question,active_to_passive,question_7,active_to_passive_1,False,0.7587793469429016
gpt2,final,question,active_to_passive,question_7,active_to_passive_2,False,-0.4748128652572632
gpt2,final,question,active_to_passive,question_7,active_to_passive_3,False,0.40722325444221497
gpt2,final,question,active_to_passive,question_7,active_to_passive_4,False,-0.7552130222320557
gpt2,final,question,active_to_passive,question_7,active_to_passive_5,False,0.5650932192802429
gpt2,final,question,active_to_passive,question_7,active_to_passive_6,False,0.5194641947746277
gpt2,final,question,active_to_passive,question_7,active_to_passive_7,False,0.4808831512928009
gpt2,final,question,formalization,question_7,formalization_0,False,-0.4869757890701294
gpt2,final,question,formalization,question_7,formalization_1,False,-0.8094506859779358
gpt2,final,question,formalization,question_7,formalization_2,False,0.6515703201293945
gpt2,final,question,formalization,question_7,formalization_3,False,-0.29827550053596497
gpt2,final,question,formalization,question_7,formalization_4,False,-0.4832477867603302
gpt2,final,question,formalization,question_7,formalization_5,False,-0.3461064398288727
gpt2,final,question,formalization,question_7,formalization_6,False,-0.1758817583322525
gpt2,final,question,formalization,question_7,formalization_7,False,-0.3710128366947174
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_1,True,0.8902652263641357
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_2,True,0.9619032740592957
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_3,True,0.962314248085022
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_4,True,0.9336370825767517
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_5,True,0.9540002942085266
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_6,True,0.9411436915397644
gpt2,final,past_to_future,past_to_future,past_to_future_0,past_to_future_7,True,0.9723485708236694
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_0,False,0.8770288228988647
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_1,False,0.26316171884536743
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_2,False,0.8275006413459778
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_3,False,0.7122417092323303
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_4,False,0.8507187962532043
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_5,False,0.6420182585716248
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_6,False,0.30524754524230957
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_0,certainty_to_uncertainty_7,False,0.8096701502799988
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_0,False,0.4367014765739441
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_1,False,0.865596354007721
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_2,False,-0.6670265197753906
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_3,False,0.6876418590545654
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_4,False,-0.8698592782020569
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_5,False,0.7086868286132812
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_6,False,0.7344831824302673
gpt2,final,past_to_future,active_to_passive,past_to_future_0,active_to_passive_7,False,0.5025286674499512
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_0,False,-0.6875683665275574
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_1,False,-0.9184483289718628
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_2,False,0.7197880148887634
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_3,False,-0.5071280002593994
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_4,False,-0.6950635313987732
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_5,False,-0.5451768636703491
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_6,False,-0.35073620080947876
gpt2,final,past_to_future,formalization,past_to_future_0,formalization_7,False,-0.5867458581924438
gpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_2,True,0.9050199389457703
gpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_3,True,0.879352867603302
gpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_4,True,0.8630065321922302
gpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_5,True,0.9271207451820374
gpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_6,True,0.8963872194290161
gpt2,final,past_to_future,past_to_future,past_to_future_1,past_to_future_7,True,0.9123793840408325
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_0,False,0.8501938581466675
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_1,False,0.25177061557769775
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_2,False,0.7883658409118652
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_3,False,0.8095114827156067
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_4,False,0.8219970464706421
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_5,False,0.6979588270187378
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_6,False,0.4387451112270355
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_1,certainty_to_uncertainty_7,False,0.8759596347808838
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_0,False,0.31833386421203613
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_1,False,0.802090585231781
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_2,False,-0.389662504196167
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_3,False,0.5640919208526611
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_4,False,-0.836401104927063
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_5,False,0.5967556238174438
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_6,False,0.7065936923027039
gpt2,final,past_to_future,active_to_passive,past_to_future_1,active_to_passive_7,False,0.5566896200180054
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_0,False,-0.36897215247154236
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_1,False,-0.8767168521881104
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_2,False,0.8478018641471863
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_3,False,-0.156504288315773
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_4,False,-0.37960579991340637
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_5,False,-0.2036234438419342
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_6,False,-0.005602352786809206
gpt2,final,past_to_future,formalization,past_to_future_1,formalization_7,False,-0.25718334317207336
gpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_3,True,0.9819473028182983
gpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_4,True,0.9433519244194031
gpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_5,True,0.9732754230499268
gpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_6,True,0.9785997867584229
gpt2,final,past_to_future,past_to_future,past_to_future_2,past_to_future_7,True,0.9734578132629395
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_0,False,0.9070190191268921
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_1,False,0.3269307613372803
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_2,False,0.8236846327781677
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_3,False,0.7241270542144775
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_4,False,0.8931911587715149
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_5,False,0.6678074598312378
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_6,False,0.29905468225479126
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_2,certainty_to_uncertainty_7,False,0.7888497114181519
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_0,False,0.3762279152870178
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_1,False,0.8281617164611816
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_2,False,-0.6154845952987671
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_3,False,0.7240684032440186
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_4,False,-0.9250813126564026
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_5,False,0.6620514392852783
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_6,False,0.7988308668136597
gpt2,final,past_to_future,active_to_passive,past_to_future_2,active_to_passive_7,False,0.5140606760978699
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_0,False,-0.5779615640640259
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_1,False,-0.9751065373420715
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_2,False,0.8406034111976624
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_3,False,-0.36733388900756836
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_4,False,-0.5946620106697083
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_5,False,-0.4102754592895508
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_6,False,-0.19130021333694458
gpt2,final,past_to_future,formalization,past_to_future_2,formalization_7,False,-0.47795313596725464
gpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_4,True,0.9171048402786255
gpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_5,True,0.9505106806755066
gpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_6,True,0.9781640768051147
gpt2,final,past_to_future,past_to_future,past_to_future_3,past_to_future_7,True,0.9613040685653687
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_0,False,0.8613152503967285
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_1,False,0.2349354773759842
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_2,False,0.7768157124519348
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_3,False,0.6429697275161743
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_4,False,0.8547112345695496
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_5,False,0.579420268535614
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_6,False,0.1860661506652832
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_3,certainty_to_uncertainty_7,False,0.7256200313568115
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_0,False,0.37151145935058594
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_1,False,0.8435468077659607
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_2,False,-0.6827020645141602
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_3,False,0.7458130717277527
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_4,False,-0.9277641773223877
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_5,False,0.6606919765472412
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_6,False,0.7918720841407776
gpt2,final,past_to_future,active_to_passive,past_to_future_3,active_to_passive_7,False,0.480575293302536
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_0,False,-0.6406373977661133
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_1,False,-0.9646204710006714
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_2,False,0.7805808186531067
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_3,False,-0.43516016006469727
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_4,False,-0.6585977077484131
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_5,False,-0.47566092014312744
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_6,False,-0.27154654264450073
gpt2,final,past_to_future,formalization,past_to_future_3,formalization_7,False,-0.5549250245094299
gpt2,final,past_to_future,past_to_future,past_to_future_4,past_to_future_5,True,0.9501818418502808
gpt2,final,past_to_future,past_to_future,past_to_future_4,past_to_future_6,True,0.9350524544715881
gpt2,final,past_to_future,past_to_future,past_to_future_4,past_to_future_7,True,0.9414768218994141
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_0,False,0.8906421065330505
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_1,False,0.3243076801300049
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_2,False,0.8241863250732422
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_3,False,0.7749154567718506
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_4,False,0.8246486783027649
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_5,False,0.737455427646637
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_6,False,0.4057360887527466
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_4,certainty_to_uncertainty_7,False,0.8184877634048462
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_0,False,0.24465148150920868
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_1,False,0.7260808348655701
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_2,False,-0.6138134002685547
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_3,False,0.5559951066970825
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_4,False,-0.8276569843292236
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_5,False,0.5309452414512634
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_6,False,0.6292098164558411
gpt2,final,past_to_future,active_to_passive,past_to_future_4,active_to_passive_7,False,0.3766867518424988
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_0,False,-0.5266722440719604
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_1,False,-0.9104525446891785
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_2,False,0.7989086508750916
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_3,False,-0.33742019534111023
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_4,False,-0.534548819065094
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_5,False,-0.3805740773677826
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_6,False,-0.1649591475725174
gpt2,final,past_to_future,formalization,past_to_future_4,formalization_7,False,-0.40861138701438904
gpt2,final,past_to_future,past_to_future,past_to_future_5,past_to_future_6,True,0.9701061248779297
gpt2,final,past_to_future,past_to_future,past_to_future_5,past_to_future_7,True,0.9698772430419922
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_0,False,0.9028768539428711
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_1,False,0.3001318871974945
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_2,False,0.8345752358436584
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_3,False,0.7927254438400269
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_4,False,0.8619036674499512
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_5,False,0.7069653272628784
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_6,False,0.394420862197876
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_5,certainty_to_uncertainty_7,False,0.8451812267303467
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_0,False,0.27442553639411926
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_1,False,0.7820324301719666
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_2,False,-0.5624449849128723
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_3,False,0.6049967408180237
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_4,False,-0.8743842244148254
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_5,False,0.5972724556922913
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_6,False,0.709229052066803
gpt2,final,past_to_future,active_to_passive,past_to_future_5,active_to_passive_7,False,0.47218257188796997
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_0,False,-0.5176974534988403
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_1,False,-0.942665159702301
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_2,False,0.8465808629989624
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_3,False,-0.313763290643692
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_4,False,-0.5292652249336243
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_5,False,-0.3579913377761841
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_6,False,-0.14457294344902039
gpt2,final,past_to_future,formalization,past_to_future_5,formalization_7,False,-0.40346550941467285
gpt2,final,past_to_future,past_to_future,past_to_future_6,past_to_future_7,True,0.9539377689361572
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_0,False,0.8692961931228638
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_1,False,0.24402187764644623
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_2,False,0.7699452638626099
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_3,False,0.7010813355445862
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_4,False,0.8360705971717834
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_5,False,0.6267291307449341
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_6,False,0.27185991406440735
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_6,certainty_to_uncertainty_7,False,0.7657526731491089
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_0,False,0.2787565290927887
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_1,False,0.7759032249450684
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_2,False,-0.6136704683303833
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_3,False,0.6736263036727905
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_4,False,-0.8918790221214294
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_5,False,0.5734665989875793
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_6,False,0.7515856623649597
gpt2,final,past_to_future,active_to_passive,past_to_future_6,active_to_passive_7,False,0.44779109954833984
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_0,False,-0.529762864112854
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_1,False,-0.9601622819900513
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_2,False,0.8444092869758606
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_3,False,-0.31964418292045593
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_4,False,-0.5482534170150757
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_5,False,-0.3641372621059418
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_6,False,-0.14622367918491364
gpt2,final,past_to_future,formalization,past_to_future_6,formalization_7,False,-0.42997220158576965
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_0,False,0.894843339920044
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_1,False,0.2801850140094757
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_2,False,0.8363328576087952
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_3,False,0.7535992860794067
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_4,False,0.8705480694770813
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_5,False,0.6705294251441956
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_6,False,0.3341600000858307
gpt2,final,past_to_future,certainty_to_uncertainty,past_to_future_7,certainty_to_uncertainty_7,False,0.8307704329490662
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_0,False,0.34732189774513245
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_1,False,0.8487869501113892
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_2,False,-0.6161119937896729
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_3,False,0.6619864106178284
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_4,False,-0.8934676647186279
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_5,False,0.676640510559082
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_6,False,0.7495087385177612
gpt2,final,past_to_future,active_to_passive,past_to_future_7,active_to_passive_7,False,0.5603361129760742
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_0,False,-0.6158112287521362
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_1,False,-0.9449665546417236
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_2,False,0.788313090801239
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_3,False,-0.4177783727645874
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_4,False,-0.6262549757957458
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_5,False,-0.4604269862174988
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_6,False,-0.2546851634979248
gpt2,final,past_to_future,formalization,past_to_future_7,formalization_7,False,-0.5078191757202148
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_1,True,0.6099164485931396
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_2,True,0.9487272500991821
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_3,True,0.8724119663238525
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_4,True,0.9561024904251099
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_5,True,0.8867672681808472
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_6,True,0.5968194603919983
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_0,certainty_to_uncertainty_7,True,0.8712040781974792
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_0,False,0.368613600730896
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_1,False,0.7372686266899109
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_2,False,-0.5193854570388794
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_3,False,0.6223958134651184
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_4,False,-0.8354721665382385
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_5,False,0.6391996145248413
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_6,False,0.726633608341217
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_0,active_to_passive_7,False,0.5447423458099365
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_0,False,-0.5022393465042114
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_1,False,-0.8678318858146667
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_2,False,0.8174594044685364
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_3,False,-0.3234425187110901
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_4,False,-0.5118536353111267
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_5,False,-0.36473479866981506
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_6,False,-0.15517108142375946
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_0,formalization_7,False,-0.3962235748767853
