model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,prompt,generated,generated_chars,target_marker_hit,target_step0_prob,target_step0_rank,target_best_prob,target_best_rank,target_top1_any,target_top5_any,target_top10_any
distilgpt2,ellipsis,in_template,The engineer completed the task for the team.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The engineer completed the task for the team.
Same:","The engineer completed the task for the team.
Same:
The engineer completed the task for the team.",97.0,0.0,0.00010557867062743753,469.0,0.00016969807620625943,52.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,none,0.0,,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst designed the prototype after the meeting.
Copy:
The analyst designed the prototype after the meeting.",113.0,0.0,0.0002990376087836921,306.0,0.0003214712778571993,10.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst designed the prototype after the meeting.
Copy:
The analyst designed the prototype after the meeting.",113.0,0.0,0.0009330454631708562,101.0,0.02308598905801773,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst designed the prototype after the meeting.
Copy:
The analyst designed the prototype after the meeting.",113.0,0.0,0.0007562701939605176,165.0,0.001866032020188868,6.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:",The analyst's note that the analyst's note that the analyst's note that the analyst's note that the analyst's,109.0,0.0,0.0009609312983229756,93.0,0.0009609312983229756,36.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The analyst designed the prototype after the meeting.
Copy:","The analyst was asked to explain the process of the analyst's analysis, The Analyst said, ""The analyst was asked",112.0,0.0,0.00010511396976653486,722.0,0.00017111323541030288,164.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,same_sentence,3,none,0.0,,"Same sentence:
The analyst designed the prototype after the meeting.
Same:","The analyst designed the prototype after the meeting.
Same:
The analyst designed the prototype after the meeting.",113.0,0.0,0.00030352710746228695,194.0,0.0008704146021045744,10.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The analyst designed the prototype after the meeting.
Same:","The analyst designed the prototype after the meeting.
Same:
The analyst designed the prototype after the meeting.",113.0,0.0,0.0010222633136436343,105.0,0.04295193776488304,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The analyst designed the prototype after the meeting.
Same:","The analyst designed the prototype after the meeting.
Same:
The analyst designed the prototype after the meeting.",113.0,0.0,0.0008131127688102424,115.0,0.0034830651711672544,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The analyst designed the prototype after the meeting.
Same:","The analyst designed the prototype after the meeting.
The analyst designed the prototype after the meeting.
The analyst designed",128.0,0.0,0.0003627775877248496,195.0,0.0009697572677396238,14.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst designed the prototype after the meeting.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The analyst designed the prototype after the meeting.
Same:","The analyst was asked to explain the process of the analyst's analysis, The Analyst said, ""The analyst was asked",112.0,0.0,0.00011129611812066287,526.0,0.0001671382342465222,193.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,copy_sentence,3,none,0.0,,"Copy this sentence:
The researcher designed the prototype near the station.
Copy:","The researcher designed the prototype near the station.
Copy:
The researcher designed the prototype near the station.",117.0,0.0,0.00023242399038281292,410.0,0.00030917979893274605,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The researcher designed the prototype near the station.
Copy:","The researcher designed the prototype near the station.
Copy:
The researcher designed the prototype near the station.",117.0,0.0,0.0010033942526206374,94.0,0.023075062781572342,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The researcher designed the prototype near the station.
Copy:","The researcher designed the prototype near the station.
Copy:
The researcher designed the prototype near the station.",117.0,0.0,0.0007850087713450193,161.0,0.002036425517871976,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The researcher designed the prototype near the station.
Copy:","The researcher's job is to make a ""fair and effective"" job.
""The job is to make a",81.0,0.0,0.00013664073776453733,710.0,0.0003611748106777668,183.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The researcher designed the prototype near the station.
Copy:","The researcher was ""The University of Cambridge’s Professor of Science’s The Cambridge’s Professor",98.0,0.0,7.590372842969373e-05,914.0,0.00013343059981707484,238.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,same_sentence,3,none,0.0,,"Same sentence:
The researcher designed the prototype near the station.
Same:","The researcher designed the prototype near the station.
Same:
The researcher designed the prototype near the station.",117.0,0.0,0.0002373100578552112,240.0,0.0008192034438252449,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The researcher designed the prototype near the station.
Same:","The researcher designed the prototype near the station.
Same:
The researcher designed the prototype near the station.",117.0,0.0,0.0010286506731063128,101.0,0.0446532778441906,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The researcher designed the prototype near the station.
Same:","The researcher designed the prototype near the station.
Same:
The researcher designed the prototype near the station.",117.0,0.0,0.0008876231731846929,104.0,0.0038065991830080748,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The researcher designed the prototype near the station.
Same:","The first part of the story is the story of the first part of the story.
The first part of the",94.0,0.0,0.0003027082420885563,223.0,0.005506413523107767,12.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The researcher designed the prototype near the station.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The researcher designed the prototype near the station.
Same:","The researcher was asked to be ""The Scientist""
The researcher was asked to be ""The Scientist""
The",97.0,0.0,6.864005263196304e-05,808.0,0.00026382229407317936,98.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,copy_sentence,3,none,0.0,,"Copy this sentence:
The manager measured the signal near the station.
Copy:","The manager measured the signal near the station.
Copy:
The manager measured the signal near the station.",105.0,0.0,0.00033865030854940414,268.0,0.00033865030854940414,11.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The manager measured the signal near the station.
Copy:","The signal was to be read by the operator.
The signal was to be read by the operator.
The",89.0,0.0,0.0011581436265259981,100.0,0.0683218315243721,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The manager measured the signal near the station.
Copy:","The manager measured the signal near the station.
Copy:
The manager measured the signal near the station.",105.0,0.0,0.0007754718535579741,171.0,0.0018782222177833319,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The manager measured the signal near the station.
Copy:","The manager's output was:
The output was:
The output was:
The output was:
The",77.0,0.0,0.000370014866348356,133.0,0.0012235140893608332,7.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The manager measured the signal near the station.
Copy:","The manager said the signal was ""The manager said the signal was ""The manager said the signal was ""The manager",110.0,0.0,0.0001076220505638048,578.0,0.0008925514412112534,81.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,same_sentence,3,none,0.0,,"Same sentence:
The manager measured the signal near the station.
Same:","The manager measured the signal near the station.
Same:
The manager measured the signal near the station.",105.0,0.0,0.000277320941677317,144.0,0.0005730025004595518,12.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The manager measured the signal near the station.
Same:","The signal was not detected until the last minute.
The signal was not detected until the last minute.
The",105.0,0.0,0.0007972884923219681,129.0,0.08170710504055023,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The manager measured the signal near the station.
Same:","The manager measured the signal near the station.
Same:
The manager measured the signal near the station.",105.0,0.0,0.0006401556893251836,127.0,0.0030231804121285677,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The manager measured the signal near the station.
Same:","The manager measured the signal near the station.
Same:
The manager measured the signal near the station.",105.0,0.0,0.00044929588329978287,106.0,0.0006016383413225412,16.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The manager measured the signal near the station.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The manager measured the signal near the station.
Same:","The manager measured the signal near the station.
Same:
The manager measured the signal near the station.",105.0,0.0,0.00011245515634072945,392.0,0.00011245515634072945,86.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,copy_sentence,3,none,0.0,,"Copy this sentence:
The writer updated the report during the session.
Copy:","The writer updated the report during the session.
Copy:
The writer updated the report during the session.",105.0,0.0,0.00022624133271165192,444.0,0.00032206333708018064,13.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The writer updated the report during the session.
Copy:","The author has read the following:
The author has read the following:
The author has read the following:",104.0,0.0,0.000615277502220124,181.0,0.10033980011940002,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The writer updated the report during the session.
Copy:","The writer has no comment.
No comment.
No comment.
No comment.
No comment.",74.0,0.0,0.0006104534841142595,201.0,0.0036355366464704275,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The writer updated the report during the session.
Copy:","The writer updated the report during the session.
Copy:
The writer updated the report during the session.",105.0,0.0,0.0008313367725349963,123.0,0.0008313367725349963,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The writer updated the report during the session.
Copy:","The writer said the report was ""The New York Times’s "" The New York Times’s """,77.0,0.0,0.00010209073661826551,758.0,0.0006447142804972827,108.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,same_sentence,3,none,0.0,,"Same sentence:
The writer updated the report during the session.
Same:","The writer updated the report during the session.
Same:
The writer updated the report during the session.",105.0,0.0,0.00021699572971556336,285.0,0.0006933665717951953,12.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The writer updated the report during the session.
Same:","The writer updated the report during the session.
Same:
The writer updated the report during the session.",105.0,0.0,0.000587527931202203,174.0,0.024504689499735832,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The writer updated the report during the session.
Same:","The writer updated the report during the session.
Same:
The writer updated the report during the session.",105.0,0.0,0.000504878000356257,176.0,0.0031037284061312675,6.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The writer updated the report during the session.
Same:","The writer's response to the question was to ""I'm not going to do this.""
The writer's response",94.0,0.0,0.00022260079276748002,273.0,0.0016343476017937064,45.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The writer updated the report during the session.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The writer updated the report during the session.
Same:","The writer said the report was ""The New York Times’s "" The New York Times’s """,77.0,0.0,0.00011009346781065688,528.0,0.0005810045404359698,126.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,copy_sentence,3,none,0.0,,"Copy this sentence:
The student cleaned the dataset today.
Copy:","The student cleaned the dataset today.
Copy:
The student cleaned the dataset today.
Copy:
The",93.0,0.0,0.000593574543017894,185.0,0.0006806827732361853,7.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The student cleaned the dataset today.
Copy:","I have a very good understanding of the data.
I have a very good understanding of the data.
I",93.0,0.0,0.0013189216842874885,86.0,0.1063079684972763,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The student cleaned the dataset today.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",47.0,0.0,0.0012297185603529215,97.0,0.002679162658751011,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The student cleaned the dataset today.
Copy:","The student was a student in the year 2000.
The student was a student in the year 2000.
The",91.0,0.0,0.0007386619690805674,81.0,0.001343205920420587,16.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The student cleaned the dataset today.
Copy:","The student cleaned the dataset today.
Copy:
The student cleaned the dataset today.
Copy:
The",93.0,0.0,0.00021121028112247586,388.0,0.0004176502407062799,21.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,same_sentence,3,none,0.0,,"Same sentence:
The student cleaned the dataset today.
Same:","The student cleaned the dataset today.
Same:
The student cleaned the dataset today.
Same:
The",93.0,0.0,0.0005161724984645844,109.0,0.0010691852075979114,6.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The student cleaned the dataset today.
Same:","The student cleaned the dataset today.
Same:
The student cleaned the dataset today.
Same:
The",93.0,0.0,0.0008782651857472956,123.0,0.06371951848268509,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The student cleaned the dataset today.
Same:","The student cleaned the dataset today.
Same:
The student cleaned the dataset today.
Same:
The",93.0,0.0,0.0007719847490079701,113.0,0.00414641760289669,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The student cleaned the dataset today.
Same:","The student has a question to answer.
The student has a question to answer.
The student has a question",102.0,0.0,0.00043958696187473834,113.0,0.007031437009572983,14.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The student cleaned the dataset today.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The student cleaned the dataset today.
Same:","The student cleaned the dataset today.
Same:
The student cleaned the dataset today.
Same:
The",93.0,0.0,0.00022627678117714822,220.0,0.00032275664852932096,20.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,copy_sentence,3,none,0.0,,"Copy this sentence:
The artist tested the system in the lab.
Copy:","The artist tested the system in the lab.
Copy:
The artist tested the system in the lab.",87.0,0.0,0.00036549894139170647,257.0,0.0004389842215459794,8.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The artist tested the system in the lab.
Copy:","I have a very good idea of the way the system works.
I have a very good idea of the way",87.0,0.0,0.0014530557673424482,71.0,0.20671257376670837,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The artist tested the system in the lab.
Copy:","The artist tested the system in the lab.
Copy:
The artist tested the system in the lab.",87.0,0.0,0.001091834157705307,113.0,0.0024641072377562523,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The artist tested the system in the lab.
Copy:","The artist tested the system in the lab.
Copy:
The artist tested the system in the lab.",87.0,0.0,0.00022461549087893218,474.0,0.0002915442455559969,28.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The artist tested the system in the lab.
Copy:","The artist was asked to create a ""Copy"" (x-x-x-x-x-x-",53.0,0.0,0.0001287576014874503,599.0,0.00022414332488551736,207.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,same_sentence,3,none,0.0,,"Same sentence:
The artist tested the system in the lab.
Same:","The artist tested the system in the lab.
Same:
The artist tested the system in the lab.",87.0,0.0,0.0002950651105493307,190.0,0.0010151691967621446,7.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The artist tested the system in the lab.
Same:","The test was done in the lab.
The test was done in the lab.
The test was done in",80.0,0.0,0.0011150069767609239,88.0,0.12368401885032654,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The artist tested the system in the lab.
Same:","The artist tested the system in the lab.
Same:
The artist tested the system in the lab.",87.0,0.0,0.0007490485440939665,122.0,0.004127897787839174,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The artist tested the system in the lab.
Same:","The artist tested the system in the lab.
The artist tested the system in the lab.
The artist tested",99.0,0.0,0.0003645715187303722,168.0,0.0019000958418473601,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The artist tested the system in the lab.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The artist tested the system in the lab.
Same:","The artist tested the system in the lab.
Same:
The artist tested the system in the lab.",87.0,0.0,0.00011235793499508873,504.0,0.0001675676176091656,49.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,copy_sentence,3,none,0.0,,"Copy this sentence:
The gardener fixed the problem in the lab.
Copy:","The gardener fixed the problem in the lab.
Copy:
The gardener fixed the problem in the lab",90.0,0.0,0.000320181658025831,307.0,0.00044856095337308943,19.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The gardener fixed the problem in the lab.
Copy:","I have a very good understanding of the problem.
I have a very good understanding of the problem.
I",99.0,0.0,0.0012458943529054523,90.0,0.10371806472539902,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The gardener fixed the problem in the lab.
Copy:","The gardener fixed the problem in the lab.
Copy:
The gardener fixed the problem in the lab",90.0,0.0,0.0009450689540244639,135.0,0.0021276057232171297,7.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The gardener fixed the problem in the lab.
Copy:","The gardener fixed the problem in the lab.
Copy:
The gardener fixed the problem in the lab",90.0,0.0,0.00012148192035965621,572.0,0.0002284233196405694,36.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The gardener fixed the problem in the lab.
Copy:","The gardener said the gardener had been ""committed to the gardai’s advice,’",75.0,0.0,7.074188033584505e-05,831.0,0.0007825570646673441,54.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,same_sentence,3,none,0.0,,"Same sentence:
The gardener fixed the problem in the lab.
Same:","The gardener fixed the problem in the lab.
Same:
The gardener fixed the problem in the lab",90.0,0.0,0.0003100745379924774,174.0,0.0007091600564308465,13.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The gardener fixed the problem in the lab.
Same:","The gardener fixed the problem in the lab.
Same:
The gardener fixed the problem in the lab",90.0,0.0,0.0009951728861778975,108.0,0.04514124244451523,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The gardener fixed the problem in the lab.
Same:","The gardener fixed the problem in the lab.
Same:
The gardener fixed the problem in the lab",90.0,0.0,0.0007408161764033139,120.0,0.003292948007583618,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The gardener fixed the problem in the lab.
Same:","The gardener fixed the problem in the lab.
The gardener fixed the problem in the lab.
The",89.0,0.0,0.0001410800323355943,287.0,0.0003783261636272073,13.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The gardener fixed the problem in the lab.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The gardener fixed the problem in the lab.
Same:","The gardener fixed the problem in the lab.
Same:
The gardener fixed the problem in the lab",90.0,0.0,6.97740979376249e-05,590.0,0.00012620852794498205,64.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,copy_sentence,3,none,0.0,,"Copy this sentence:
The analyst tested the system in the lab.
Copy:","The analyst tested the system in the lab.
Copy:
The analyst tested the system in the lab.",89.0,0.0,0.0003959077293984592,248.0,0.0004536661726888269,12.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The analyst tested the system in the lab.
Copy:","The analyst tested the system in the lab.
Copy:
The analyst tested the system in the lab.",89.0,0.0,0.0014429171569645405,72.0,0.06110001355409622,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The analyst tested the system in the lab.
Copy:","The analyst tested the system in the lab.
Copy:
The analyst tested the system in the lab.",89.0,0.0,0.0010045458329841495,126.0,0.0024477357510477304,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The analyst tested the system in the lab.
Copy:","The analyst tested the system in the lab.
Copy:
The analyst tested the system in the lab.",89.0,0.0,0.00047126051504164934,234.0,0.0005943413125351071,27.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The analyst tested the system in the lab.
Copy:","The analyst said the system was ""comms-comms-comms-comms-comms-com",66.0,0.0,0.00012729960144497454,620.0,0.00022611675376538187,91.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,same_sentence,3,none,0.0,,"Same sentence:
The analyst tested the system in the lab.
Same:","The analyst tested the system in the lab.
Same:
The analyst tested the system in the lab.",89.0,0.0,0.00028449849924072623,201.0,0.0008447979926131666,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The analyst tested the system in the lab.
Same:","The analyst tested the system in the lab.
Same:
The analyst tested the system in the lab.",89.0,0.0,0.0010436263401061296,98.0,0.08869064599275589,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The analyst tested the system in the lab.
Same:","The analyst tested the system in the lab.
Same:
The analyst tested the system in the lab.",89.0,0.0,0.0006157467723824084,140.0,0.0033779253717511892,3.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The analyst tested the system in the lab.
Same:","The analyst tested the system in the lab.
The analyst tested the system in the lab.
The analyst tested",102.0,0.0,0.0004622285778168589,144.0,0.0009140452020801604,27.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst tested the system in the lab.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The analyst tested the system in the lab.
Same:","The analyst tested the system in the lab.
Same:
The analyst tested the system in the lab.",89.0,0.0,0.00010908777767326683,518.0,0.00013189557648729533,52.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,copy_sentence,3,none,0.0,,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:","The teacher fixed the problem on Monday.
Copy:
The teacher fixed the problem on Monday.
Copy:",93.0,0.0,0.00043573614675551653,242.0,0.0005238715675659478,8.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:","I have a very good understanding of the situation.
I have a very good understanding of the situation.
I",103.0,0.0,0.0011846959823742509,97.0,0.14586509764194489,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:","Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",59.0,0.0,0.0009580201003700495,132.0,0.018991515040397644,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:","The teacher fixed the problem on Monday.
Copy:
The teacher fixed the problem on Monday.
Copy:",93.0,0.0,0.000464126787846908,209.0,0.0020139473490417004,8.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:",The teacher said the teacher said the teacher said the teacher said the teacher said the teacher said the teacher said the teacher,130.0,0.0,0.00019818692817352712,347.0,0.00019981818331871182,97.0,0.0,0.0,0.0
