model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test,mean_target_cosine,mean_mse,cells
intfloat/multilingual-e5-large-instruct,0.1,ar,linear,Q,0.6737644637081246,0.7186689438622456,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,affine,Q,0.6687663793563843,0.7368008494377136,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,additive,M,0.9333833456039428,0.1535902768373489,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,linear,M,0.607847348372759,1.2222727167809109,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,affine,M,0.5981157422065735,1.258475422859192,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,additive,T,0.9017534255981444,0.2433977872133255,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,linear,T,0.558739223173184,1.4293451399523966,160.0,,,
intfloat/multilingual-e5-large-instruct,0.1,ar,affine,T,0.5514422059059143,1.464219093322754,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,additive,N,0.8158832788467407,0.4015905857086181,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,linear,N,0.7703265297076816,0.5224323487143503,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,affine,N,0.7707916498184204,0.5352987051010132,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,additive,Q,0.9168328046798706,0.1660176217555999,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,linear,Q,0.7705080871255124,0.4147736832548325,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,affine,Q,0.7639709711074829,0.4293622374534607,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,additive,M,0.9771035313606262,0.0532452836632728,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,linear,M,0.8402538107017401,0.3667800931658681,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,affine,M,0.8438637852668762,0.359557956457138,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,additive,T,0.9538496136665344,0.1030287519097328,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,linear,T,0.8607884734195774,0.292882809684808,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,en,affine,T,0.8484247326850891,0.3191569447517395,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,additive,N,0.8850967288017273,0.2185989320278167,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,linear,N,0.7086370040871699,0.5810269015786177,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,affine,N,0.7368327975273132,0.5399176478385925,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,additive,Q,0.9580382108688354,0.07544706761837,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,linear,Q,0.8062862082954524,0.3157539338558316,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,affine,Q,0.8120579719543457,0.3085266947746277,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,additive,M,0.9599321484565736,0.0757120102643966,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,linear,M,0.8359021538100386,0.3138965151017797,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,affine,M,0.833065390586853,0.3279083967208862,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,additive,T,0.9587401151657104,0.0816826000809669,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,linear,T,0.7143151322281559,0.6269889964901459,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,es,affine,T,0.7136252522468567,0.6252723932266235,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,N,0.8746064305305481,0.2340752631425857,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,N,0.6898121749916928,0.5487767487228117,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,N,0.7085290551185608,0.5253339409828186,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,Q,0.9454895257949828,0.0959261432290077,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,Q,0.8575272118631574,0.2357674217223732,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,Q,0.8566231727600098,0.2413676977157592,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,M,0.9562514424324036,0.0847925469279289,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,M,0.8052227366842208,0.3556972001061714,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,M,0.8080471158027649,0.3538755178451538,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,T,0.9695583581924438,0.0596564598381519,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,T,0.8067500840366219,0.4102029099398773,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,T,0.8241270184516907,0.3646385967731476,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,additive,N,0.8751103281974792,0.2420763075351715,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,linear,N,0.5442239935546789,0.9138755532994208,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,affine,N,0.5747882127761841,0.8576291799545288,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,additive,Q,0.91383159160614,0.145305797457695,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,linear,Q,0.8067505318659876,0.3016983944993773,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,affine,Q,0.806964099407196,0.3060309290885925,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,additive,M,0.9624379873275756,0.0712049752473831,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,linear,M,0.7669038240531509,0.4684936841436767,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,affine,M,0.771477222442627,0.4702215790748596,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,additive,T,0.9405975341796876,0.1127560511231422,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,linear,T,0.7915824713863829,0.4143493498251784,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,de,affine,T,0.7910821437835693,0.4226671159267425,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,N,0.8083747625350952,0.4101240634918213,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,N,0.5554997478298487,0.9728132361249476,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,N,0.5506383180618286,1.013421893119812,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,Q,0.895860493183136,0.1909363120794296,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,Q,0.697941663117871,0.4960624015519755,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,Q,0.696485161781311,0.5064152479171753,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,M,0.9285001754760742,0.1325141787528991,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,M,0.7429904362028339,0.4529862409213422,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,M,0.7316457033157349,0.4816203713417053,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,T,0.9304141998291016,0.1404543668031692,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,T,0.7229457738180622,0.5638061425123986,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,T,0.7058688998222351,0.6175780892372131,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,N,0.8951042890548706,0.2038682699203491,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,N,0.5812163094882604,0.9015366199465492,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,N,0.5888409614562988,0.9378092885017396,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,Q,0.9500555992126464,0.091865487396717,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,Q,0.7659564104204929,0.3989805947429229,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,Q,0.7637751698493958,0.4114697873592376,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,M,0.9743164777755736,0.0487846992909908,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,M,0.7254030411692355,0.5435450230899481,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,M,0.7131331562995911,0.5947994589805603,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,T,0.9706875085830688,0.0567819960415363,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,T,0.7465419315592199,0.6345755743469427,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,T,0.7500118613243103,0.6205130815505981,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,N,0.8155525922775269,0.4857217371463775,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,N,0.4611009891280413,1.349979459658104,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,N,0.445603460073471,1.389789342880249,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,Q,0.8998419642448425,0.2253560572862625,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,Q,0.69803219280542,0.5833208773915363,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,Q,0.6885032653808594,0.6098434329032898,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,M,0.9333833456039428,0.1535902768373489,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,M,0.656331691675117,0.8197671302073865,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,M,0.6376279592514038,0.8782358169555664,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,T,0.9017534255981444,0.2433977872133255,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,T,0.6014872557221558,1.0070264862902882,160.0,,,
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,T,0.5936847925186157,1.0343419313430786,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,additive,N,0.8158832788467407,0.4015905857086181,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,linear,N,0.8314355445588693,0.3533528539108785,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,affine,N,0.8295719027519226,0.3572609424591064,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,additive,Q,0.9168328046798706,0.1660176217555999,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,linear,Q,0.790873387876981,0.3708413696106352,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,affine,Q,0.7793899774551392,0.3911516070365906,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,additive,M,0.9771035313606262,0.0532452836632728,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,linear,M,0.8920947141535663,0.2420441064968948,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,affine,M,0.8905347585678101,0.2439035475254058,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,additive,T,0.9538496136665344,0.1030287519097328,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,linear,T,0.9002396699460533,0.2185761601589751,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,en,affine,T,0.8970018625259399,0.2228455543518066,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,additive,N,0.8850967288017273,0.2185989320278167,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,linear,N,0.8074562258731692,0.3369048123801961,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,affine,N,0.8108015060424805,0.3336612582206726,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,additive,Q,0.9580382108688354,0.07544706761837,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,linear,Q,0.8196109788941793,0.286711501094289,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,affine,Q,0.8143116235733032,0.2943621575832367,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,additive,M,0.9599321484565736,0.0757120102643966,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,linear,M,0.8510008613639922,0.2575245377516703,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,affine,M,0.845725417137146,0.2681984901428222,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,additive,T,0.9587401151657104,0.0816826000809669,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,linear,T,0.8335010641339178,0.2976789656414558,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,es,affine,T,0.8321159482002258,0.3030827641487121,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,additive,N,0.8746064305305481,0.2340752631425857,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,N,0.8141634803591679,0.3154205252223393,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,N,0.8183543086051941,0.309570163488388,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,additive,Q,0.9454895257949828,0.0959261432290077,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,Q,0.8534389626969838,0.2321719963856853,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,Q,0.8519660830497742,0.2346504181623459,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,additive,M,0.9562514424324036,0.0847925469279289,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,M,0.8552194190660203,0.2535222198551811,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,M,0.8527080416679382,0.2578582465648651,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,additive,T,0.9695583581924438,0.0596564598381519,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,T,0.8823608772145752,0.2147323734106428,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,T,0.8823608160018921,0.2147437036037445,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,additive,N,0.8751103281974792,0.2420763075351715,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,linear,N,0.7447321998931791,0.4298715466664713,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,affine,N,0.7524701952934265,0.4221120774745941,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,additive,Q,0.91383159160614,0.145305797457695,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,linear,Q,0.8242677099117731,0.2606479971038452,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,affine,Q,0.8221839666366577,0.2639868259429931,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,additive,M,0.9624379873275756,0.0712049752473831,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,linear,M,0.8315778537980595,0.2795112525302471,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,affine,M,0.8295652270317078,0.2842063009738922,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,additive,T,0.9405975341796876,0.1127560511231422,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,linear,T,0.8318280141086813,0.2927540809524643,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,de,affine,T,0.8291833996772766,0.2992640137672424,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,additive,N,0.8083747625350952,0.4101240634918213,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,N,0.6547947579016007,0.5823960410107026,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,N,0.647487998008728,0.6007025241851807,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,additive,Q,0.895860493183136,0.1909363120794296,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,Q,0.739874067151089,0.395896323358774,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,Q,0.7424306869506836,0.3920223712921142,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,additive,M,0.9285001754760742,0.1325141787528991,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,M,0.7803999293374391,0.3553232290771809,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,M,0.7729984521865845,0.3650092780590057,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,additive,T,0.9304141998291016,0.1404543668031692,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,T,0.7832621879523135,0.3821754652297882,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,T,0.7780584096908569,0.3906716704368591,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,additive,N,0.8951042890548706,0.2038682699203491,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,N,0.7333004574467006,0.4571425825225423,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,N,0.7321513891220093,0.4643691182136535,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,additive,Q,0.9500555992126464,0.091865487396717,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,Q,0.7866459572251425,0.3408459078610815,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,Q,0.7720134854316711,0.3638859093189239,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,additive,M,0.9743164777755736,0.0487846992909908,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,M,0.8329020525253348,0.289168323410185,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,M,0.8266220092773438,0.3004892468452453,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,additive,T,0.9706875085830688,0.0567819960415363,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,T,0.8468154702325439,0.2679256668486272,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,T,0.8413154482841492,0.2805251479148865,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,additive,N,0.8155525922775269,0.4857217371463775,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,N,0.5803620508693532,0.788874363218995,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,N,0.5328502655029297,0.8750671148300171,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,additive,Q,0.8998419642448425,0.2253560572862625,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,Q,0.6924900119642132,0.5451945020607217,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,Q,0.6621806025505066,0.5864654779434204,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,additive,M,0.9333833456039428,0.1535902768373489,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,M,0.7034268344241472,0.5991512528816354,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,M,0.6608601808547974,0.6630228161811829,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,additive,T,0.9017534255981444,0.2433977872133255,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,T,0.6863941103296483,0.6087844628637245,160.0,,,
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,T,0.6598161458969116,0.6543067693710327,160.0,,,
intfloat/multilingual-e5-large-instruct,100.0,en,additive,N,0.8158832788467407,0.4015905857086181,160.0,,,
intfloat/multilingual-e5-large-instruct,100.0,en,linear,N,0.8260980670040181,0.3676336534140662,160.0,,,
