model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,question_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,3,out_of_template_freeform,quoted_echo,A manager approved the invoice.,,question,negative_target,0.75,question,"""A manager approved the invoice.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The sailor tied the rope.,,question,none,0.0,,"Repeat this sentence:
The sailor tied the rope.
Repeated:","The sailor tied the rope.
Repeated:
The sailor tied the rope.
Repeated:
The sailor tied the rope",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The sailor tied the rope.,,question,target,0.75,question,"Repeat this sentence:
The sailor tied the rope.
Repeated:","The sailor tied the rope.
Repeated:
The sailor tied the rope.
Repeated:
The sailor tied the rope",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The sailor tied the rope.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The sailor tied the rope.
Repeated:","The sailor tied the rope.
Repeated:
The sailor tied the rope.
Repeated:
The sailor tied the rope",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The sailor tied the rope.,,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
The sailor tied the rope.
Repeated:","The sailor tied the rope.
Repeated:
The sailor tied the rope.
Repeated:
The sailor tied the rope",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The sailor tied the rope.,,question,negative_target,0.75,question,"Repeat this sentence:
The sailor tied the rope.
Repeated:","The sailor tied the rope.
The sailor tied the rope.
The sailor tied the rope.
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The sailor tied the rope.,,question,none,0.0,,"Copy this sentence:
The sailor tied the rope.
Copy:","The sailor tied the rope.
Copy:
The sailor tied the rope.
Copy:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The sailor tied the rope.,,question,target,0.75,question,"Copy this sentence:
The sailor tied the rope.
Copy:","This sentence:
This sentence:
This sentence:
This sentence:
This sentence:
This sentence:
This sentence:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The sailor tied the rope.,,question,random_norm,0.75,random_norm,"Copy this sentence:
The sailor tied the rope.
Copy:","The sailor tied the rope.
Copy:
The sailor tied the rope.
Copy:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The sailor tied the rope.,,question,wrong_class,0.75,modality,"Copy this sentence:
The sailor tied the rope.
Copy:","The sailor tied the rope.
Copy:
The sailor tied the rope.
Copy:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The sailor tied the rope.,,question,negative_target,0.75,question,"Copy this sentence:
The sailor tied the rope.
Copy:","The sailor tied the rope.
Copy:
The sailor tied the rope.
Copy:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,same_sentence,The sailor tied the rope.,,question,none,0.0,,"Same sentence:
The sailor tied the rope.
Same:","The sailor tied the rope.
Same:
The sailor tied the rope.
Same:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,same_sentence,The sailor tied the rope.,,question,target,0.75,question,"Same sentence:
The sailor tied the rope.
Same:","The sailor tied the rope.
Same:
The sailor tied the rope.
Same:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,same_sentence,The sailor tied the rope.,,question,random_norm,0.75,random_norm,"Same sentence:
The sailor tied the rope.
Same:","The sailor tied the rope.
Same:
The sailor tied the rope.
Same:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,same_sentence,The sailor tied the rope.,,question,wrong_class,0.75,modality,"Same sentence:
The sailor tied the rope.
Same:","The sailor tied the rope.
Same:
The sailor tied the rope.
Same:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,same_sentence,The sailor tied the rope.,,question,negative_target,0.75,question,"Same sentence:
The sailor tied the rope.
Same:","The sailor tied the rope.
Same:
The sailor tied the rope.
Same:
The sailor tied the rope.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The sailor tied the rope.,,question,none,0.0,,"""The sailor tied the rope.""","""I'm not sure what the sailor was doing, but I'm sure he was trying to get the rope off the",0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,91.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The sailor tied the rope.,,question,target,0.75,question,"""The sailor tied the rope.""","""I don't know,"" he said.
""I don't know,"" he said.
""I don't",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The sailor tied the rope.,,question,random_norm,0.75,random_norm,"""The sailor tied the rope.""","""I'm not sure if I'm going to be able to get out of the boat, but I'm sure I'll",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,79.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The sailor tied the rope.,,question,wrong_class,0.75,tense_shift,"""The sailor tied the rope.""","""I'm not sure what's going on,"" he said. ""I'm not sure what's going on.""
""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The sailor tied the rope.,,question,negative_target,0.75,question,"""The sailor tied the rope.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The architect sketched the room.,,question,none,0.0,,"Repeat this sentence:
The architect sketched the room.
Repeated:","The architect sketched the room.
Repeated:
The architect sketched the room.
Repeated:
The architect sket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The architect sketched the room.,,question,target,0.75,question,"Repeat this sentence:
The architect sketched the room.
Repeated:","The architect sketched the room.
Repeated:
The architect sketched the room.
Repeated:
The architect sket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The architect sketched the room.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The architect sketched the room.
Repeated:","The architect sketched the room.
The architect sketched the room.
The architect sketched the room.
The architect sket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The architect sketched the room.,,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
The architect sketched the room.
Repeated:","The architect sketched the room.
Repeated:
The architect sketched the room.
Repeated:
The architect sket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The architect sketched the room.,,question,negative_target,0.75,question,"Repeat this sentence:
The architect sketched the room.
Repeated:","The architect sketched the room.
The architect sketched the room.
The architect sketched the room.
The architect sket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The architect sketched the room.,,question,none,0.0,,"Copy this sentence:
The architect sketched the room.
Copy:","The architect sketched the room.
Copy:
The architect sketched the room.
Copy:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The architect sketched the room.,,question,target,0.75,question,"Copy this sentence:
The architect sketched the room.
Copy:","The architect sketched the room.
Copy:
The architect sketched the room.
Copy:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The architect sketched the room.,,question,random_norm,0.75,random_norm,"Copy this sentence:
The architect sketched the room.
Copy:","The room was a small, open space, and a small, open space.
The room was a small, open space, and",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The architect sketched the room.,,question,wrong_class,0.75,negation,"Copy this sentence:
The architect sketched the room.
Copy:","The architect sketched the room.
Copy:
The architect sketched the room.
Copy:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The architect sketched the room.,,question,negative_target,0.75,question,"Copy this sentence:
The architect sketched the room.
Copy:","The architect sketched the room.
Copy:
The architect sketched the room.
Copy:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,same_sentence,The architect sketched the room.,,question,none,0.0,,"Same sentence:
The architect sketched the room.
Same:","The architect sketched the room.
Same:
The architect sketched the room.
Same:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,same_sentence,The architect sketched the room.,,question,target,0.75,question,"Same sentence:
The architect sketched the room.
Same:","The architect sketched the room.
Same:
The architect sketched the room.
Same:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,same_sentence,The architect sketched the room.,,question,random_norm,0.75,random_norm,"Same sentence:
The architect sketched the room.
Same:","The architect sketched the room.
The architect sketched the room.
The architect sketched the room.
The architect sket",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
distilgpt2,3,out_of_template_freeform,same_sentence,The architect sketched the room.,,question,wrong_class,0.75,modality,"Same sentence:
The architect sketched the room.
Same:","The architect sketched the room.
Same:
The architect sketched the room.
Same:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,same_sentence,The architect sketched the room.,,question,negative_target,0.75,question,"Same sentence:
The architect sketched the room.
Same:","The architect sketched the room.
Same:
The architect sketched the room.
Same:
The architect sketched the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The architect sketched the room.,,question,none,0.0,,"""The architect sketched the room.""","""I think it's a very good place to have a room,"" he said. ""I think it's a very good",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The architect sketched the room.,,question,target,0.75,question,"""The architect sketched the room.""","""I think it's a really cool idea,"" he says.
""I think it's a really cool idea,""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The architect sketched the room.,,question,random_norm,0.75,random_norm,"""The architect sketched the room.""","""I think it's a very different place,"" said the former president. ""I think it's a very different place.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The architect sketched the room.,,question,wrong_class,0.75,modality,"""The architect sketched the room.""","""I think it's a little bit of a stretch to say that the room is a little bit of a stretch to say",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The architect sketched the room.,,question,negative_target,0.75,question,"""The architect sketched the room.""","The architect said the building's exterior was ""the most beautiful and beautiful of the building.""
The architect said the building's",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,132.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A journalist recorded the interview.,,question,none,0.0,,"Repeat this sentence:
A journalist recorded the interview.
Repeated:","The reporter was asked to explain the story.
The reporter said:
The reporter said:
The reporter said:
The reporter",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,114.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A journalist recorded the interview.,,question,target,0.75,question,"Repeat this sentence:
A journalist recorded the interview.
Repeated:","A reporter recorded the interview.
Repeated:
A reporter recorded the interview.
Repeated:
A reporter recorded the interview",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A journalist recorded the interview.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
A journalist recorded the interview.
Repeated:","The reporter was asked to answer the question.
The reporter was asked to answer the question.
The reporter was asked to answer the",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,130.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A journalist recorded the interview.,,question,wrong_class,0.75,modality,"Repeat this sentence:
A journalist recorded the interview.
Repeated:","The reporter was asked about the interview.
The reporter was asked about the interview.
The reporter was asked about the interview.",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,131.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A journalist recorded the interview.,,question,negative_target,0.75,question,"Repeat this sentence:
A journalist recorded the interview.
Repeated:","The journalist said:
The journalist said:
The journalist said:
The journalist said:
The journalist said:
The journalist",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A journalist recorded the interview.,,question,none,0.0,,"Copy this sentence:
A journalist recorded the interview.
Copy:","The journalist was interviewed by the BBC.
Copy:
The journalist was interviewed by the BBC.
Copy:
The journalist was",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A journalist recorded the interview.,,question,target,0.75,question,"Copy this sentence:
A journalist recorded the interview.
Copy:","I would like to ask you a question.
I would like to ask you a question.
I would like to ask you a",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A journalist recorded the interview.,,question,random_norm,0.75,random_norm,"Copy this sentence:
A journalist recorded the interview.
Copy:","The interview was conducted by a man who was not involved in the case.
The man's name is not known.
The man",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,107.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A journalist recorded the interview.,,question,wrong_class,0.75,tense_shift,"Copy this sentence:
A journalist recorded the interview.
Copy:","The journalist was interviewed by the BBC.
Copy:
The journalist was interviewed by the BBC.
Copy:
The journalist was",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A journalist recorded the interview.,,question,negative_target,0.75,question,"Copy this sentence:
A journalist recorded the interview.
Copy:","The journalist said:
The journalist said:
The journalist said:
The journalist said:
The journalist said:
The journalist",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,3,out_of_template_freeform,same_sentence,A journalist recorded the interview.,,question,none,0.0,,"Same sentence:
A journalist recorded the interview.
Same:","A journalist recorded the interview.
Same:
A journalist recorded the interview.
Same:
A journalist recorded the interview.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
distilgpt2,3,out_of_template_freeform,same_sentence,A journalist recorded the interview.,,question,target,0.75,question,"Same sentence:
A journalist recorded the interview.
Same:","A journalist recorded the interview.
Same:
A journalist recorded the interview.
Same:
A journalist recorded the interview.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
distilgpt2,3,out_of_template_freeform,same_sentence,A journalist recorded the interview.,,question,random_norm,0.75,random_norm,"Same sentence:
A journalist recorded the interview.
Same:","A reporter recorded the interview.
Same:
A reporter recorded the interview.
Same:
A reporter recorded the interview.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,same_sentence,A journalist recorded the interview.,,question,wrong_class,0.75,tense_shift,"Same sentence:
A journalist recorded the interview.
Same:","A journalist recorded the interview.
Same:
A journalist recorded the interview.
Same:
A journalist recorded the interview.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
distilgpt2,3,out_of_template_freeform,same_sentence,A journalist recorded the interview.,,question,negative_target,0.75,question,"Same sentence:
A journalist recorded the interview.
Same:","The journalist said:
The journalist said:
The journalist said:
The journalist said:
The journalist said:
The journalist",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A journalist recorded the interview.,,question,none,0.0,,"""A journalist recorded the interview.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A journalist recorded the interview.,,question,target,0.75,question,"""A journalist recorded the interview.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A journalist recorded the interview.,,question,random_norm,0.75,random_norm,"""A journalist recorded the interview.""","""I'm not a journalist, I'm not a journalist, I'm not a journalist, I'm not a journalist",0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A journalist recorded the interview.,,question,wrong_class,0.75,tense_shift,"""A journalist recorded the interview.""","""I'm not sure what the hell is going on here, but I'm sure it's going to be a",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,77.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A journalist recorded the interview.,,question,negative_target,0.75,question,"""A journalist recorded the interview.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The botanist labeled the sample.,,question,none,0.0,,"Repeat this sentence:
The botanist labeled the sample.
Repeated:","The botanist labeled the sample.
Repeated:
The botanist labeled the sample.
Repeated:
The",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The botanist labeled the sample.,,question,target,0.75,question,"Repeat this sentence:
The botanist labeled the sample.
Repeated:","The botanist labeled the sample.
Repeated:
The botanist labeled the sample.
Repeated:
The",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The botanist labeled the sample.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The botanist labeled the sample.
Repeated:","The botanist labeled the sample.
The botanist labeled the sample.
The botanist labeled the sample.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The botanist labeled the sample.,,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
The botanist labeled the sample.
Repeated:","The botanist labeled the sample.
Repeated:
The botanist labeled the sample.
Repeated:
The",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The botanist labeled the sample.,,question,negative_target,0.75,question,"Repeat this sentence:
The botanist labeled the sample.
Repeated:","The botanist named the sample.
The botanist named the sample.
The botanist named the sample.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,none,0.0,,"Copy this sentence:
The botanist labeled the sample.
Copy:","The botanist labeled the sample.
Copy:
The botanist labeled the sample.
Copy:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,target,0.75,question,"Copy this sentence:
The botanist labeled the sample.
Copy:","This is the sample.
Copy:
This is the sample.
Copy:
This is the sample.
Copy:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,random_norm,0.75,random_norm,"Copy this sentence:
The botanist labeled the sample.
Copy:","The botanist named the sample.
Copy:
The botanist named the sample.
Copy:
The botan",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,wrong_class,0.75,modality,"Copy this sentence:
The botanist labeled the sample.
Copy:","The botanist labeled the sample.
Copy:
The botanist labeled the sample.
Copy:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The botanist labeled the sample.,,question,negative_target,0.75,question,"Copy this sentence:
The botanist labeled the sample.
Copy:","The botanist named the sample.
Copy:
The botanist named the sample.
Copy:
The botan",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
distilgpt2,3,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,none,0.0,,"Same sentence:
The botanist labeled the sample.
Same:","The botanist labeled the sample.
Same:
The botanist labeled the sample.
Same:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,target,0.75,question,"Same sentence:
The botanist labeled the sample.
Same:","The botanist labeled the sample.
Same:
The botanist labeled the sample.
Same:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,random_norm,0.75,random_norm,"Same sentence:
The botanist labeled the sample.
Same:","The botanist labeled the sample.
Same:
The botanist labeled the sample.
Same:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,wrong_class,0.75,tense_shift,"Same sentence:
The botanist labeled the sample.
Same:","The botanist labeled the sample.
Same:
The botanist labeled the sample.
Same:
The botan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,same_sentence,The botanist labeled the sample.,,question,negative_target,0.75,question,"Same sentence:
The botanist labeled the sample.
Same:","The botanist named the sample.
The botanist named the sample.
The botanist named the sample.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The botanist labeled the sample.,,question,none,0.0,,"""The botanist labeled the sample.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The botanist labeled the sample.,,question,target,0.75,question,"""The botanist labeled the sample.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The botanist labeled the sample.,,question,random_norm,0.75,random_norm,"""The botanist labeled the sample.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The botanist labeled the sample.,,question,wrong_class,0.75,negation,"""The botanist labeled the sample.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The botanist labeled the sample.,,question,negative_target,0.75,question,"""The botanist labeled the sample.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,none,0.0,,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
Repeated:
The courier delivered the package.
Repeated:
The courier delivered the package",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,target,0.75,question,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
Repeated:
The courier delivered the package.
Repeated:
The courier delivered the package",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
The courier delivered the package.
The courier delivered the package.
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
Repeated:
The courier delivered the package.
Repeated:
The courier delivered the package",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The courier delivered the package.,,question,negative_target,0.75,question,"Repeat this sentence:
The courier delivered the package.
Repeated:","The courier delivered the package.
The courier delivered the package.
The courier delivered the package.
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,none,0.0,,"Copy this sentence:
The courier delivered the package.
Copy:","The courier delivered the package.
Copy:
The courier delivered the package.
Copy:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,target,0.75,question,"Copy this sentence:
The courier delivered the package.
Copy:","This is the courier delivered the package.
Copy:
This is the courier delivered the package.
Copy:
This is the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,random_norm,0.75,random_norm,"Copy this sentence:
The courier delivered the package.
Copy:","The courier delivered the package.
Copy:
The courier delivered the package.
Copy:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,wrong_class,0.75,modality,"Copy this sentence:
The courier delivered the package.
Copy:","The courier delivered the package.
Copy:
The courier delivered the package.
Copy:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
