prompt_id,prompt
9544,It is true that the person who observed the patient was the farmer.
9545,"After the farmer did not observe the patient, the situation changed."
9546,Did the situation change after the farmer observed the patient?
9547,"After the farmer will observe the patient, the situation will change."
9548,"After the farmer may have observed the patient, the situation changed."
9549,"After the patient was observed by the farmer, the situation changed."
9550,"It is true that after the farmer observed the patient, the situation changed."
9551,The report said that the farmer did not observe the patient.
9552,Did the report say that the farmer observed the patient?
9553,The report said that the farmer will observe the patient.
9554,The report said that the farmer may have observed the patient.
9555,The report said that the patient was observed by the farmer.
9556,It is true that the report said that the farmer observed the patient.
9557,"If the farmer did not observe the patient, the result mattered."
9558,Did the result matter if the farmer observed the patient?
9559,"If the farmer will observe the patient, the result will matter."
9560,"If the farmer may have observed the patient, the result mattered."
9561,"If the patient was observed by the farmer, the result mattered."
9562,"It is true that if the farmer observed the patient, the result mattered."
9563,The designer did not improve a beautiful painting.
9564,Did the designer improve a beautiful painting?
9565,The designer will improve a beautiful painting.
9566,The designer may have improved a beautiful painting.
9567,A beautiful painting was improved by the designer.
9568,It is true that the designer improved a beautiful painting.
9569,The designer did not improve a beautiful painting after the interview.
9570,Did the designer improve a beautiful painting after the interview?
9571,The designer will improve a beautiful painting after the interview.
9572,The designer may have improved a beautiful painting after the interview.
9573,A beautiful painting was improved by the designer after the interview.
9574,It is true that the designer improved a beautiful painting after the interview.
9575,The person who did not improve a beautiful painting was the designer.
9576,Was the person who improved a beautiful painting the designer?
9577,The person who will improve a beautiful painting is the designer.
9578,The person who may have improved a beautiful painting was the designer.
9579,The person by whom a beautiful painting was improved was the designer.
9580,It is true that the person who improved a beautiful painting was the designer.
9581,"After the designer did not improve a beautiful painting, the situation changed."
9582,Did the situation change after the designer improved a beautiful painting?
9583,"After the designer will improve a beautiful painting, the situation will change."
9584,"After the designer may have improved a beautiful painting, the situation changed."
9585,"After a beautiful painting was improved by the designer, the situation changed."
9586,"It is true that after the designer improved a beautiful painting, the situation changed."
9587,The report said that the designer did not improve a beautiful painting.
9588,Did the report say that the designer improved a beautiful painting?
9589,The report said that the designer will improve a beautiful painting.
9590,The report said that the designer may have improved a beautiful painting.
9591,The report said that a beautiful painting was improved by the designer.
9592,It is true that the report said that the designer improved a beautiful painting.
9593,"If the designer did not improve a beautiful painting, the result mattered."
9594,Did the result matter if the designer improved a beautiful painting?
9595,"If the designer will improve a beautiful painting, the result will matter."
9596,"If the designer may have improved a beautiful painting, the result mattered."
9597,"If a beautiful painting was improved by the designer, the result mattered."
9598,"It is true that if the designer improved a beautiful painting, the result mattered."
9599,The scientist did not solve the signal.
9600,Did the scientist solve the signal?
9601,The scientist will solve the signal.
9602,The scientist may have solved the signal.
9603,The signal was solved by the scientist.
9604,It is true that the scientist solved the signal.
9605,The scientist did not solve the signal at the school.
9606,Did the scientist solve the signal at the school?
9607,The scientist will solve the signal at the school.
9608,The scientist may have solved the signal at the school.
9609,The signal was solved by the scientist at the school.
9610,It is true that the scientist solved the signal at the school.
9611,The person who did not solve the signal was the scientist.
9612,Was the person who solved the signal the scientist?
9613,The person who will solve the signal is the scientist.
9614,The person who may have solved the signal was the scientist.
9615,The person by whom the signal was solved was the scientist.
9616,It is true that the person who solved the signal was the scientist.
9617,"After the scientist did not solve the signal, the situation changed."
9618,Did the situation change after the scientist solved the signal?
9619,"After the scientist will solve the signal, the situation will change."
9620,"After the scientist may have solved the signal, the situation changed."
9621,"After the signal was solved by the scientist, the situation changed."
9622,"It is true that after the scientist solved the signal, the situation changed."
9623,The report said that the scientist did not solve the signal.
9624,Did the report say that the scientist solved the signal?
9625,The report said that the scientist will solve the signal.
9626,The report said that the scientist may have solved the signal.
9627,The report said that the signal was solved by the scientist.
9628,It is true that the report said that the scientist solved the signal.
9629,"If the scientist did not solve the signal, the result mattered."
9630,Did the result matter if the scientist solved the signal?
9631,"If the scientist will solve the signal, the result will matter."
9632,"If the scientist may have solved the signal, the result mattered."
9633,"If the signal was solved by the scientist, the result mattered."
9634,"It is true that if the scientist solved the signal, the result mattered."
9635,The lawyer did not explain a black cat.
9636,Did the lawyer explain a black cat?
9637,The lawyer will explain a black cat.
9638,The lawyer may have explained a black cat.
9639,A black cat was explained by the lawyer.
9640,It is true that the lawyer explained a black cat.
9641,The lawyer did not explain a black cat after the discussion.
9642,Did the lawyer explain a black cat after the discussion?
9643,The lawyer will explain a black cat after the discussion.
9644,The lawyer may have explained a black cat after the discussion.
9645,A black cat was explained by the lawyer after the discussion.
9646,It is true that the lawyer explained a black cat after the discussion.
9647,The person who did not explain a black cat was the lawyer.
9648,Was the person who explained a black cat the lawyer?
9649,The person who will explain a black cat is the lawyer.
9650,The person who may have explained a black cat was the lawyer.
9651,The person by whom a black cat was explained was the lawyer.
9652,It is true that the person who explained a black cat was the lawyer.
9653,"After the lawyer did not explain a black cat, the situation changed."
9654,Did the situation change after the lawyer explained a black cat?
9655,"After the lawyer will explain a black cat, the situation will change."
9656,"After the lawyer may have explained a black cat, the situation changed."
9657,"After a black cat was explained by the lawyer, the situation changed."
9658,"It is true that after the lawyer explained a black cat, the situation changed."
9659,The report said that the lawyer did not explain a black cat.
9660,Did the report say that the lawyer explained a black cat?
9661,The report said that the lawyer will explain a black cat.
9662,The report said that the lawyer may have explained a black cat.
9663,The report said that a black cat was explained by the lawyer.
9664,It is true that the report said that the lawyer explained a black cat.
9665,"If the lawyer did not explain a black cat, the result mattered."
9666,Did the result matter if the lawyer explained a black cat?
9667,"If the lawyer will explain a black cat, the result will matter."
9668,"If the lawyer may have explained a black cat, the result mattered."
9669,"If a black cat was explained by the lawyer, the result mattered."
9670,"It is true that if the lawyer explained a black cat, the result mattered."
9671,The writer did not examine the rule.
9672,Did the writer examine the rule?
9673,The writer will examine the rule.
9674,The writer may have examined the rule.
9675,The rule was examined by the writer.
9676,It is true that the writer examined the rule.
9677,The writer did not examine the rule after the interview.
9678,Did the writer examine the rule after the interview?
9679,The writer will examine the rule after the interview.
9680,The writer may have examined the rule after the interview.
9681,The rule was examined by the writer after the interview.
9682,It is true that the writer examined the rule after the interview.
9683,The person who did not examine the rule was the writer.
9684,Was the person who examined the rule the writer?
9685,The person who will examine the rule is the writer.
9686,The person who may have examined the rule was the writer.
9687,The person by whom the rule was examined was the writer.
9688,It is true that the person who examined the rule was the writer.
9689,"After the writer did not examine the rule, the situation changed."
9690,Did the situation change after the writer examined the rule?
9691,"After the writer will examine the rule, the situation will change."
9692,"After the writer may have examined the rule, the situation changed."
9693,"After the rule was examined by the writer, the situation changed."
9694,"It is true that after the writer examined the rule, the situation changed."
9695,The report said that the writer did not examine the rule.
9696,Did the report say that the writer examined the rule?
9697,The report said that the writer will examine the rule.
9698,The report said that the writer may have examined the rule.
9699,The report said that the rule was examined by the writer.
9700,It is true that the report said that the writer examined the rule.
9701,"If the writer did not examine the rule, the result mattered."
9702,Did the result matter if the writer examined the rule?
9703,"If the writer will examine the rule, the result will matter."
9704,"If the writer may have examined the rule, the result mattered."
9705,"If the rule was examined by the writer, the result mattered."
9706,"It is true that if the writer examined the rule, the result mattered."
9707,The doctor did not explain the question.
9708,Did the doctor explain the question?
9709,The doctor will explain the question.
9710,The doctor may have explained the question.
9711,The question was explained by the doctor.
9712,It is true that the doctor explained the question.
9713,The doctor did not explain the question after the discussion.
9714,Did the doctor explain the question after the discussion?
9715,The doctor will explain the question after the discussion.
9716,The doctor may have explained the question after the discussion.
9717,The question was explained by the doctor after the discussion.
9718,It is true that the doctor explained the question after the discussion.
9719,The person who did not explain the question was the doctor.
9720,Was the person who explained the question the doctor?
9721,The person who will explain the question is the doctor.
9722,The person who may have explained the question was the doctor.
9723,The person by whom the question was explained was the doctor.
9724,It is true that the person who explained the question was the doctor.
9725,"After the doctor did not explain the question, the situation changed."
9726,Did the situation change after the doctor explained the question?
9727,"After the doctor will explain the question, the situation will change."
9728,"After the doctor may have explained the question, the situation changed."
9729,"After the question was explained by the doctor, the situation changed."
9730,"It is true that after the doctor explained the question, the situation changed."
9731,The report said that the doctor did not explain the question.
9732,Did the report say that the doctor explained the question?
9733,The report said that the doctor will explain the question.
9734,The report said that the doctor may have explained the question.
9735,The report said that the question was explained by the doctor.
9736,It is true that the report said that the doctor explained the question.
9737,"If the doctor did not explain the question, the result mattered."
9738,Did the result matter if the doctor explained the question?
9739,"If the doctor will explain the question, the result will matter."
9740,"If the doctor may have explained the question, the result mattered."
9741,"If the question was explained by the doctor, the result mattered."
9742,"It is true that if the doctor explained the question, the result mattered."
9743,The scientist did not explain a new principle.
9744,Did the scientist explain a new principle?
9745,The scientist will explain a new principle.
9746,The scientist may have explained a new principle.
9747,A new principle was explained by the scientist.
9748,It is true that the scientist explained a new principle.
9749,The scientist did not explain a new principle during the experiment.
9750,Did the scientist explain a new principle during the experiment?
9751,The scientist will explain a new principle during the experiment.
9752,The scientist may have explained a new principle during the experiment.
9753,A new principle was explained by the scientist during the experiment.
9754,It is true that the scientist explained a new principle during the experiment.
9755,The person who did not explain a new principle was the scientist.
9756,Was the person who explained a new principle the scientist?
9757,The person who will explain a new principle is the scientist.
9758,The person who may have explained a new principle was the scientist.
9759,The person by whom a new principle was explained was the scientist.
9760,It is true that the person who explained a new principle was the scientist.
9761,"After the scientist did not explain a new principle, the situation changed."
9762,Did the situation change after the scientist explained a new principle?
9763,"After the scientist will explain a new principle, the situation will change."
9764,"After the scientist may have explained a new principle, the situation changed."
9765,"After a new principle was explained by the scientist, the situation changed."
9766,"It is true that after the scientist explained a new principle, the situation changed."
9767,The report said that the scientist did not explain a new principle.
9768,Did the report say that the scientist explained a new principle?
9769,The report said that the scientist will explain a new principle.
9770,The report said that the scientist may have explained a new principle.
9771,The report said that a new principle was explained by the scientist.
9772,It is true that the report said that the scientist explained a new principle.
9773,"If the scientist did not explain a new principle, the result mattered."
9774,Did the result matter if the scientist explained a new principle?
9775,"If the scientist will explain a new principle, the result will matter."
9776,"If the scientist may have explained a new principle, the result mattered."
9777,"If a new principle was explained by the scientist, the result mattered."
9778,"It is true that if the scientist explained a new principle, the result mattered."
9779,The writer did not observe the decision.
9780,Did the writer observe the decision?
9781,The writer will observe the decision.
9782,The writer may have observed the decision.
9783,The decision was observed by the writer.
9784,It is true that the writer observed the decision.
9785,The writer did not observe the decision in the laboratory.
9786,Did the writer observe the decision in the laboratory?
9787,The writer will observe the decision in the laboratory.
9788,The writer may have observed the decision in the laboratory.
9789,The decision was observed by the writer in the laboratory.
9790,It is true that the writer observed the decision in the laboratory.
9791,The person who did not observe the decision was the writer.
9792,Was the person who observed the decision the writer?
9793,The person who will observe the decision is the writer.
9794,The person who may have observed the decision was the writer.
9795,The person by whom the decision was observed was the writer.
9796,It is true that the person who observed the decision was the writer.
9797,"After the writer did not observe the decision, the situation changed."
9798,Did the situation change after the writer observed the decision?
9799,"After the writer will observe the decision, the situation will change."
9800,"After the writer may have observed the decision, the situation changed."
9801,"After the decision was observed by the writer, the situation changed."
9802,"It is true that after the writer observed the decision, the situation changed."
9803,The report said that the writer did not observe the decision.
9804,Did the report say that the writer observed the decision?
9805,The report said that the writer will observe the decision.
9806,The report said that the writer may have observed the decision.
9807,The report said that the decision was observed by the writer.
9808,It is true that the report said that the writer observed the decision.
9809,"If the writer did not observe the decision, the result mattered."
9810,Did the result matter if the writer observed the decision?
9811,"If the writer will observe the decision, the result will matter."
9812,"If the writer may have observed the decision, the result mattered."
9813,"If the decision was observed by the writer, the result mattered."
9814,"It is true that if the writer observed the decision, the result mattered."
9815,The programmer did not measure the interface.
9816,Did the programmer measure the interface?
9817,The programmer will measure the interface.
9818,The programmer may have measured the interface.
9819,The interface was measured by the programmer.
9820,It is true that the programmer measured the interface.
9821,The programmer did not measure the interface after the interview.
9822,Did the programmer measure the interface after the interview?
9823,The programmer will measure the interface after the interview.
9824,The programmer may have measured the interface after the interview.
9825,The interface was measured by the programmer after the interview.
9826,It is true that the programmer measured the interface after the interview.
9827,The person who did not measure the interface was the programmer.
9828,Was the person who measured the interface the programmer?
9829,The person who will measure the interface is the programmer.
9830,The person who may have measured the interface was the programmer.
9831,The person by whom the interface was measured was the programmer.
9832,It is true that the person who measured the interface was the programmer.
9833,"After the programmer did not measure the interface, the situation changed."
9834,Did the situation change after the programmer measured the interface?
9835,"After the programmer will measure the interface, the situation will change."
9836,"After the programmer may have measured the interface, the situation changed."
9837,"After the interface was measured by the programmer, the situation changed."
9838,"It is true that after the programmer measured the interface, the situation changed."
9839,The report said that the programmer did not measure the interface.
9840,Did the report say that the programmer measured the interface?
9841,The report said that the programmer will measure the interface.
9842,The report said that the programmer may have measured the interface.
9843,The report said that the interface was measured by the programmer.
9844,It is true that the report said that the programmer measured the interface.
9845,"If the programmer did not measure the interface, the result mattered."
9846,Did the result matter if the programmer measured the interface?
9847,"If the programmer will measure the interface, the result will matter."
9848,"If the programmer may have measured the interface, the result mattered."
9849,"If the interface was measured by the programmer, the result mattered."
9850,"It is true that if the programmer measured the interface, the result mattered."
9851,The programmer did not discover the interface.
9852,Did the programmer discover the interface?
9853,The programmer will discover the interface.
9854,The programmer may have discovered the interface.
9855,The interface was discovered by the programmer.
9856,It is true that the programmer discovered the interface.
9857,The programmer did not discover the interface in the laboratory.
9858,Did the programmer discover the interface in the laboratory?
9859,The programmer will discover the interface in the laboratory.
9860,The programmer may have discovered the interface in the laboratory.
9861,The interface was discovered by the programmer in the laboratory.
9862,It is true that the programmer discovered the interface in the laboratory.
9863,The person who did not discover the interface was the programmer.
9864,Was the person who discovered the interface the programmer?
9865,The person who will discover the interface is the programmer.
9866,The person who may have discovered the interface was the programmer.
9867,The person by whom the interface was discovered was the programmer.
9868,It is true that the person who discovered the interface was the programmer.
9869,"After the programmer did not discover the interface, the situation changed."
9870,Did the situation change after the programmer discovered the interface?
9871,"After the programmer will discover the interface, the situation will change."
9872,"After the programmer may have discovered the interface, the situation changed."
9873,"After the interface was discovered by the programmer, the situation changed."
9874,"It is true that after the programmer discovered the interface, the situation changed."
9875,The report said that the programmer did not discover the interface.
9876,Did the report say that the programmer discovered the interface?
9877,The report said that the programmer will discover the interface.
9878,The report said that the programmer may have discovered the interface.
9879,The report said that the interface was discovered by the programmer.
9880,It is true that the report said that the programmer discovered the interface.
9881,"If the programmer did not discover the interface, the result mattered."
9882,Did the result matter if the programmer discovered the interface?
9883,"If the programmer will discover the interface, the result will matter."
9884,"If the programmer may have discovered the interface, the result mattered."
9885,"If the interface was discovered by the programmer, the result mattered."
9886,"It is true that if the programmer discovered the interface, the result mattered."
9887,The farmer did not study the garden.
9888,Did the farmer study the garden?
9889,The farmer will study the garden.
9890,The farmer may have studied the garden.
9891,The garden was studied by the farmer.
9892,It is true that the farmer studied the garden.
9893,The farmer did not study the garden during the meeting.
9894,Did the farmer study the garden during the meeting?
9895,The farmer will study the garden during the meeting.
9896,The farmer may have studied the garden during the meeting.
9897,The garden was studied by the farmer during the meeting.
9898,It is true that the farmer studied the garden during the meeting.
9899,The person who did not study the garden was the farmer.
9900,Was the person who studied the garden the farmer?
9901,The person who will study the garden is the farmer.
9902,The person who may have studied the garden was the farmer.
9903,The person by whom the garden was studied was the farmer.
9904,It is true that the person who studied the garden was the farmer.
9905,"After the farmer did not study the garden, the situation changed."
9906,Did the situation change after the farmer studied the garden?
9907,"After the farmer will study the garden, the situation will change."
9908,"After the farmer may have studied the garden, the situation changed."
9909,"After the garden was studied by the farmer, the situation changed."
9910,"It is true that after the farmer studied the garden, the situation changed."
9911,The report said that the farmer did not study the garden.
9912,Did the report say that the farmer studied the garden?
9913,The report said that the farmer will study the garden.
9914,The report said that the farmer may have studied the garden.
9915,The report said that the garden was studied by the farmer.
9916,It is true that the report said that the farmer studied the garden.
9917,"If the farmer did not study the garden, the result mattered."
9918,Did the result matter if the farmer studied the garden?
9919,"If the farmer will study the garden, the result will matter."
9920,"If the farmer may have studied the garden, the result mattered."
9921,"If the garden was studied by the farmer, the result mattered."
9922,"It is true that if the farmer studied the garden, the result mattered."
9923,The musician did not measure a black cat.
9924,Did the musician measure a black cat?
9925,The musician will measure a black cat.
9926,The musician may have measured a black cat.
9927,A black cat was measured by the musician.
9928,It is true that the musician measured a black cat.
9929,The musician did not measure a black cat in the laboratory.
9930,Did the musician measure a black cat in the laboratory?
9931,The musician will measure a black cat in the laboratory.
9932,The musician may have measured a black cat in the laboratory.
9933,A black cat was measured by the musician in the laboratory.
9934,It is true that the musician measured a black cat in the laboratory.
9935,The person who did not measure a black cat was the musician.
9936,Was the person who measured a black cat the musician?
9937,The person who will measure a black cat is the musician.
9938,The person who may have measured a black cat was the musician.
9939,The person by whom a black cat was measured was the musician.
9940,It is true that the person who measured a black cat was the musician.
9941,"After the musician did not measure a black cat, the situation changed."
9942,Did the situation change after the musician measured a black cat?
9943,"After the musician will measure a black cat, the situation will change."
9944,"After the musician may have measured a black cat, the situation changed."
9945,"After a black cat was measured by the musician, the situation changed."
9946,"It is true that after the musician measured a black cat, the situation changed."
9947,The report said that the musician did not measure a black cat.
9948,Did the report say that the musician measured a black cat?
9949,The report said that the musician will measure a black cat.
9950,The report said that the musician may have measured a black cat.
9951,The report said that a black cat was measured by the musician.
9952,It is true that the report said that the musician measured a black cat.
9953,"If the musician did not measure a black cat, the result mattered."
9954,Did the result matter if the musician measured a black cat?
9955,"If the musician will measure a black cat, the result will matter."
9956,"If the musician may have measured a black cat, the result mattered."
9957,"If a black cat was measured by the musician, the result mattered."
9958,"It is true that if the musician measured a black cat, the result mattered."
9959,The farmer did not test the question.
9960,Did the farmer test the question?
9961,The farmer will test the question.
9962,The farmer may have tested the question.
9963,The question was tested by the farmer.
9964,It is true that the farmer tested the question.
9965,The farmer did not test the question before the presentation.
9966,Did the farmer test the question before the presentation?
9967,The farmer will test the question before the presentation.
9968,The farmer may have tested the question before the presentation.
9969,The question was tested by the farmer before the presentation.
9970,It is true that the farmer tested the question before the presentation.
9971,The person who did not test the question was the farmer.
9972,Was the person who tested the question the farmer?
9973,The person who will test the question is the farmer.
9974,The person who may have tested the question was the farmer.
9975,The person by whom the question was tested was the farmer.
9976,It is true that the person who tested the question was the farmer.
9977,"After the farmer did not test the question, the situation changed."
9978,Did the situation change after the farmer tested the question?
9979,"After the farmer will test the question, the situation will change."
9980,"After the farmer may have tested the question, the situation changed."
9981,"After the question was tested by the farmer, the situation changed."
9982,"It is true that after the farmer tested the question, the situation changed."
9983,The report said that the farmer did not test the question.
9984,Did the report say that the farmer tested the question?
9985,The report said that the farmer will test the question.
9986,The report said that the farmer may have tested the question.
9987,The report said that the question was tested by the farmer.
9988,It is true that the report said that the farmer tested the question.
9989,"If the farmer did not test the question, the result mattered."
9990,Did the result matter if the farmer tested the question?
9991,"If the farmer will test the question, the result will matter."
9992,"If the farmer may have tested the question, the result mattered."
9993,"If the question was tested by the farmer, the result mattered."
9994,"It is true that if the farmer tested the question, the result mattered."
9995,The farmer did not build the document.
9996,Did the farmer build the document?
9997,The farmer will build the document.
9998,The farmer may have built the document.
9999,The document was built by the farmer.
10000,It is true that the farmer built the document.
10001,The farmer did not build the document during the experiment.
10002,Did the farmer build the document during the experiment?
10003,The farmer will build the document during the experiment.
10004,The farmer may have built the document during the experiment.
10005,The document was built by the farmer during the experiment.
10006,It is true that the farmer built the document during the experiment.
10007,The person who did not build the document was the farmer.
10008,Was the person who built the document the farmer?
10009,The person who will build the document is the farmer.
10010,The person who may have built the document was the farmer.
10011,The person by whom the document was built was the farmer.
10012,It is true that the person who built the document was the farmer.
10013,"After the farmer did not build the document, the situation changed."
10014,Did the situation change after the farmer built the document?
10015,"After the farmer will build the document, the situation will change."
10016,"After the farmer may have built the document, the situation changed."
10017,"After the document was built by the farmer, the situation changed."
10018,"It is true that after the farmer built the document, the situation changed."
10019,The report said that the farmer did not build the document.
10020,Did the report say that the farmer built the document?
10021,The report said that the farmer will build the document.
10022,The report said that the farmer may have built the document.
10023,The report said that the document was built by the farmer.
10024,It is true that the report said that the farmer built the document.
10025,"If the farmer did not build the document, the result mattered."
10026,Did the result matter if the farmer built the document?
10027,"If the farmer will build the document, the result will matter."
10028,"If the farmer may have built the document, the result mattered."
10029,"If the document was built by the farmer, the result mattered."
10030,"It is true that if the farmer built the document, the result mattered."
10031,The doctor did not solve the experiment.
10032,Did the doctor solve the experiment?
10033,The doctor will solve the experiment.
10034,The doctor may have solved the experiment.
10035,The experiment was solved by the doctor.
10036,It is true that the doctor solved the experiment.
10037,The doctor did not solve the experiment before the deadline.
10038,Did the doctor solve the experiment before the deadline?
10039,The doctor will solve the experiment before the deadline.
10040,The doctor may have solved the experiment before the deadline.
10041,The experiment was solved by the doctor before the deadline.
10042,It is true that the doctor solved the experiment before the deadline.
10043,The person who did not solve the experiment was the doctor.
10044,Was the person who solved the experiment the doctor?
10045,The person who will solve the experiment is the doctor.
10046,The person who may have solved the experiment was the doctor.
10047,The person by whom the experiment was solved was the doctor.
10048,It is true that the person who solved the experiment was the doctor.
10049,"After the doctor did not solve the experiment, the situation changed."
10050,Did the situation change after the doctor solved the experiment?
10051,"After the doctor will solve the experiment, the situation will change."
10052,"After the doctor may have solved the experiment, the situation changed."
10053,"After the experiment was solved by the doctor, the situation changed."
10054,"It is true that after the doctor solved the experiment, the situation changed."
10055,The report said that the doctor did not solve the experiment.
10056,Did the report say that the doctor solved the experiment?
10057,The report said that the doctor will solve the experiment.
10058,The report said that the doctor may have solved the experiment.
10059,The report said that the experiment was solved by the doctor.
10060,It is true that the report said that the doctor solved the experiment.
10061,"If the doctor did not solve the experiment, the result mattered."
10062,Did the result matter if the doctor solved the experiment?
10063,"If the doctor will solve the experiment, the result will matter."
10064,"If the doctor may have solved the experiment, the result mattered."
10065,"If the experiment was solved by the doctor, the result mattered."
10066,"It is true that if the doctor solved the experiment, the result mattered."
10067,The doctor did not explain a new principle.
10068,Did the doctor explain a new principle?
10069,The doctor will explain a new principle.
10070,The doctor may have explained a new principle.
10071,A new principle was explained by the doctor.
10072,It is true that the doctor explained a new principle.
10073,The doctor did not explain a new principle after the discussion.
10074,Did the doctor explain a new principle after the discussion?
10075,The doctor will explain a new principle after the discussion.
10076,The doctor may have explained a new principle after the discussion.
10077,A new principle was explained by the doctor after the discussion.
10078,It is true that the doctor explained a new principle after the discussion.
10079,The person who did not explain a new principle was the doctor.
10080,Was the person who explained a new principle the doctor?
10081,The person who will explain a new principle is the doctor.
10082,The person who may have explained a new principle was the doctor.
10083,The person by whom a new principle was explained was the doctor.
10084,It is true that the person who explained a new principle was the doctor.
10085,"After the doctor did not explain a new principle, the situation changed."
10086,Did the situation change after the doctor explained a new principle?
10087,"After the doctor will explain a new principle, the situation will change."
10088,"After the doctor may have explained a new principle, the situation changed."
10089,"After a new principle was explained by the doctor, the situation changed."
10090,"It is true that after the doctor explained a new principle, the situation changed."
10091,The report said that the doctor did not explain a new principle.
10092,Did the report say that the doctor explained a new principle?
10093,The report said that the doctor will explain a new principle.
10094,The report said that the doctor may have explained a new principle.
10095,The report said that a new principle was explained by the doctor.
10096,It is true that the report said that the doctor explained a new principle.
10097,"If the doctor did not explain a new principle, the result mattered."
10098,Did the result matter if the doctor explained a new principle?
10099,"If the doctor will explain a new principle, the result will matter."
10100,"If the doctor may have explained a new principle, the result mattered."
10101,"If a new principle was explained by the doctor, the result mattered."
10102,"It is true that if the doctor explained a new principle, the result mattered."
10103,The writer did not write the client.
10104,Did the writer write the client?
10105,The writer will write the client.
10106,The writer may have wrote the client.
10107,The client was wrote by the writer.
10108,It is true that the writer wrote the client.
10109,The writer did not write the client during the meeting.
10110,Did the writer write the client during the meeting?
10111,The writer will write the client during the meeting.
10112,The writer may have wrote the client during the meeting.
10113,The client was wrote by the writer during the meeting.
10114,It is true that the writer wrote the client during the meeting.
10115,The person who did not write the client was the writer.
10116,Was the person who wrote the client the writer?
10117,The person who will write the client is the writer.
10118,The person who may have wrote the client was the writer.
10119,The person by whom the client was wrote was the writer.
10120,It is true that the person who wrote the client was the writer.
10121,"After the writer did not write the client, the situation changed."
10122,Did the situation change after the writer wrote the client?
10123,"After the writer will write the client, the situation will change."
10124,"After the writer may have wrote the client, the situation changed."
10125,"After the client was wrote by the writer, the situation changed."
10126,"It is true that after the writer wrote the client, the situation changed."
10127,The report said that the writer did not write the client.
10128,Did the report say that the writer wrote the client?
10129,The report said that the writer will write the client.
10130,The report said that the writer may have wrote the client.
10131,The report said that the client was wrote by the writer.
10132,It is true that the report said that the writer wrote the client.
10133,"If the writer did not write the client, the result mattered."
10134,Did the result matter if the writer wrote the client?
10135,"If the writer will write the client, the result will matter."
10136,"If the writer may have wrote the client, the result mattered."
10137,"If the client was wrote by the writer, the result mattered."
10138,"It is true that if the writer wrote the client, the result mattered."
10139,The farmer did not measure the data.
10140,Did the farmer measure the data?
10141,The farmer will measure the data.
10142,The farmer may have measured the data.
10143,The data was measured by the farmer.
10144,It is true that the farmer measured the data.
10145,The farmer did not measure the data after the discussion.
10146,Did the farmer measure the data after the discussion?
10147,The farmer will measure the data after the discussion.
10148,The farmer may have measured the data after the discussion.
10149,The data was measured by the farmer after the discussion.
10150,It is true that the farmer measured the data after the discussion.
10151,The person who did not measure the data was the farmer.
10152,Was the person who measured the data the farmer?
10153,The person who will measure the data is the farmer.
10154,The person who may have measured the data was the farmer.
10155,The person by whom the data was measured was the farmer.
10156,It is true that the person who measured the data was the farmer.
10157,"After the farmer did not measure the data, the situation changed."
10158,Did the situation change after the farmer measured the data?
10159,"After the farmer will measure the data, the situation will change."
10160,"After the farmer may have measured the data, the situation changed."
10161,"After the data was measured by the farmer, the situation changed."
10162,"It is true that after the farmer measured the data, the situation changed."
10163,The report said that the farmer did not measure the data.
10164,Did the report say that the farmer measured the data?
10165,The report said that the farmer will measure the data.
10166,The report said that the farmer may have measured the data.
10167,The report said that the data was measured by the farmer.
10168,It is true that the report said that the farmer measured the data.
10169,"If the farmer did not measure the data, the result mattered."
10170,Did the result matter if the farmer measured the data?
10171,"If the farmer will measure the data, the result will matter."
10172,"If the farmer may have measured the data, the result mattered."
10173,"If the data was measured by the farmer, the result mattered."
10174,"It is true that if the farmer measured the data, the result mattered."
10175,The scientist did not help the interface.
10176,Did the scientist help the interface?
10177,The scientist will help the interface.
10178,The scientist may have helped the interface.
10179,The interface was helped by the scientist.
10180,It is true that the scientist helped the interface.
10181,The scientist did not help the interface before the deadline.
10182,Did the scientist help the interface before the deadline?
10183,The scientist will help the interface before the deadline.
10184,The scientist may have helped the interface before the deadline.
10185,The interface was helped by the scientist before the deadline.
10186,It is true that the scientist helped the interface before the deadline.
10187,The person who did not help the interface was the scientist.
10188,Was the person who helped the interface the scientist?
10189,The person who will help the interface is the scientist.
10190,The person who may have helped the interface was the scientist.
10191,The person by whom the interface was helped was the scientist.
10192,It is true that the person who helped the interface was the scientist.
10193,"After the scientist did not help the interface, the situation changed."
10194,Did the situation change after the scientist helped the interface?
10195,"After the scientist will help the interface, the situation will change."
10196,"After the scientist may have helped the interface, the situation changed."
10197,"After the interface was helped by the scientist, the situation changed."
10198,"It is true that after the scientist helped the interface, the situation changed."
10199,The report said that the scientist did not help the interface.
10200,Did the report say that the scientist helped the interface?
10201,The report said that the scientist will help the interface.
10202,The report said that the scientist may have helped the interface.
10203,The report said that the interface was helped by the scientist.
10204,It is true that the report said that the scientist helped the interface.
10205,"If the scientist did not help the interface, the result mattered."
10206,Did the result matter if the scientist helped the interface?
10207,"If the scientist will help the interface, the result will matter."
10208,"If the scientist may have helped the interface, the result mattered."
10209,"If the interface was helped by the scientist, the result mattered."
10210,"It is true that if the scientist helped the interface, the result mattered."
10211,The engineer did not solve the garden.
10212,Did the engineer solve the garden?
10213,The engineer will solve the garden.
10214,The engineer may have solved the garden.
